"Index","TDate","Expiry","Open","High","Low","Close","LTP","SettleP","NumCont","Turnov","OI","CinOI","UndVal","VWAP","Daydiff","Range","Op2Hi","Op2Lo","Range16","Range382","Range40","VAhigh","VAlow","Odist","Odist50","VWAP12","HWAP","LWAP","YHighless40","YLowplus40","BCF","SCF","Observ","NextOpen","Oplus18","Ominus18","FstminClose","OpenGap","Bullhk","Bearhk","Inside","Narrow"
"NIFTY",2004-04-02,2004-04-29,1815,1835.9,1797.65,1831.55,1835,1831.55,121996,443814.6,7365200,-395600,1841.1,1818.97,16.55,38.25,20.9000000000001,17.3499999999999,6.12,14.6115,15.3,1829.78,1803.77,0,0,1830.97,1833.5815,1804.3585,1820.6,1812.95,1850.5115,1783.0385,"Comments",0,1833,1797,0,3.90000000000009,"BL4","0","0","0"
"NIFTY",2004-04-05,2004-04-29,1835,1875.75,1835,1855.9,1857,1855.9,114818,427084.38,6711800,-653400,1856.6,1859.83,20.9000000000001,40.75,40.75,0,6.52,15.5665,16.3,1869.23,1841.52,0,0,1871.83,1875.3965,1844.2635,1859.45,1851.3,1891.3165,1819.4335,"Comments",0,1853,1817,0,3.45000000000005,"BL5","0","0","0"
"NIFTY",2004-04-06,2004-04-29,1858.4,1874,1838,1855.8,1862.8,1855.8,131688,488204.24,6411800,-3e+05,1851.15,1853.64,-2.60000000000014,36,15.5999999999999,20.4000000000001,5.76,13.752,14.4,1868.24,1843.76,0,0,1865.64,1867.392,1839.888,1859.6,1852.4,1887.752,1824.248,"Comments",0,1876.4,1840.4,0,2.5,"0","0","1","NR4"
"NIFTY",2004-04-07,2004-04-29,1860.25,1865,1831.15,1848.9,1848.75,1848.9,109175,403215.89,6781400,369600,1848.7,1846.65,-11.3499999999999,33.8499999999999,4.75,29.0999999999999,5.41599999999999,12.9307,13.54,1859.584,1836.566,0,0,1858.65,1859.5807,1833.7193,1851.46,1844.69,1877.9307,1818.2193,"Comments",0,1878.25,1842.25,0,4.45000000000005,"0","0","0","NR4"
"NIFTY",2004-04-08,2004-04-29,1846.5,1866.7,1838,1859.45,1861.6,1859.45,100894,374300.13,6686600,-94800,1853.55,1854.92,12.95,28.7,20.2,8.5,4.59200000000001,10.9634,11.48,1862.108,1842.592,0,0,1866.92,1865.8834,1843.9566,1855.22,1849.48,1877.6634,1827.0366,"Comments",0,1864.5,1828.5,0,-2.40000000000009,"0","0","0","NR7"
"NIFTY",2004-04-12,2004-04-29,1864.4,1867,1828.9,1839.75,1830.9,1839.75,72217,267608.46,6807200,120600,1838.2,1852.81,-24.6500000000001,38.0999999999999,2.59999999999991,35.5,6.09599999999999,14.5542,15.24,1860.904,1834.996,0,0,1864.81,1867.3642,1838.2558,1851.76,1844.14,1881.5542,1814.3458,"Comments",0,1882.4,1846.4,0,4.95000000000005,"0","0","0","0"
"NIFTY",2004-04-13,2004-04-29,1839.95,1891,1822,1881.45,1890.9,1881.45,135512,502430.09,7151600,344400,1878.45,1853.82,41.5,69,51.05,17.95,11.04,26.358,27.6,1879.96,1833.04,0,0,1865.82,1880.178,1827.462,1863.4,1849.6,1917.358,1795.642,"Comments",0,1857.95,1821.95,0,0.200000000000045,"BL6","0","0","0"
"NIFTY",2004-04-15,2004-04-29,1882,1888,1852.5,1860.55,1864,1860.55,125512,469454.77,7965600,814000,1861.95,1870.16,-21.45,35.5,6,29.5,5.68,13.561,14.2,1882.32,1858.18,0,0,1882.16,1883.721,1856.599,1873.8,1866.7,1901.561,1838.939,"Comments",0,1900,1864,0,0.549999999999955,"0","0","1","0"
"NIFTY",2004-04-16,2004-04-29,1869.7,1878.85,1855.8,1865.8,1864,1865.8,95526,356611.99,8433000,467400,1868.95,1866.57,-3.90000000000009,23.05,9.14999999999986,13.9000000000001,3.68799999999999,8.80509999999998,9.21999999999998,1875.162,1859.488,0,0,1878.57,1875.3751,1857.7649,1869.63,1865.02,1887.6551,1846.9949,"Comments",0,1887.7,1851.7,0,9.15000000000009,"0","0","1","NR7"
"NIFTY",2004-04-17,2004-04-29,1866,1867.25,1858.15,1864.05,1866,1864.05,20667,77028.34,8463200,30200,1868.1,1863.56,-1.95000000000005,9.09999999999991,1.25,7.84999999999991,1.45599999999999,3.47619999999997,3.63999999999996,1865.794,1859.606,0,0,1875.56,1867.0362,1860.0838,1863.61,1861.79,1870.7262,1854.6738,"Comments",0,1884,1848,0,0.200000000000045,"0","0","1","NR7"
"NIFTY",2004-04-19,2004-04-29,1864,1869.9,1831.2,1835.65,1834.95,1835.65,100552,370928.57,8504800,41600,1844.05,1844.46,-28.3499999999999,38.7,5.90000000000009,32.8,6.19200000000001,14.7834,15.48,1863.708,1837.392,0,0,1856.46,1859.2434,1829.6766,1854.42,1846.68,1884.6834,1816.4166,"Comments",0,1882,1846,0,-0.0499999999999545,"0","BR1","0","0"
"NIFTY",2004-04-20,2004-04-29,1839,1846.85,1825.6,1841.05,1833.5,1841.05,94509,347126.34,8344800,-160000,1844.25,1836.47,2.04999999999995,21.25,7.84999999999991,13.4000000000001,3.4,8.1175,8.5,1843.45,1829,0,0,1848.47,1844.5875,1828.3525,1838.35,1834.1,1854.9675,1817.4825,"Comments",0,1857,1821,0,3.34999999999991,"0","0","0","0"
"NIFTY",2004-04-21,2004-04-29,1833.3,1874.9,1828.7,1871.45,1872.9,1871.45,106401,396267.16,8221400,-123400,1873.35,1862.14,38.1500000000001,46.2,41.6000000000001,4.59999999999991,7.39200000000001,17.6484,18.48,1867.508,1836.092,0,0,1874.14,1879.7884,1844.4916,1856.42,1847.18,1892.5484,1811.0516,"Comments",0,1851.3,1815.3,0,-7.75,"BL1","0","0","0"
"NIFTY",2004-04-22,2004-04-29,1873.2,1894.7,1867.1,1889.85,1890.15,1889.85,91223,343213.74,7777600,-443800,1889.55,1881.18,16.6499999999999,27.6000000000001,21.5,6.10000000000014,4.41600000000002,10.5432000000001,11.0400000000001,1890.284,1871.516,0,0,1893.18,1891.7232,1870.6368,1883.66,1878.14,1905.2432,1856.5568,"Comments",0,1891.2,1855.2,0,1.75,"BL2","0","0","0"
"NIFTY",2004-04-23,2004-04-29,1892,1904.85,1885.1,1891.5,1892.65,1891.5,88529,335577.6,7613400,-164200,1892.45,1895.3,-0.5,19.75,12.8499999999999,6.90000000000009,3.16,7.5445,7.9,1901.69,1888.26,0,0,1907.3,1902.8445,1887.7555,1896.95,1893,1912.3945,1877.5555,"Comments",0,1910,1874,0,2.15000000000009,"0","0","0","NR4"
"NIFTY",2004-04-27,2004-04-29,1876,1876,1813.6,1818,1814.2,1818,126736,465064.45,6080200,-1533200,1817.25,1834.78,-58,62.4000000000001,0,62.4000000000001,9.98400000000001,23.8368,24.96,1866.016,1823.584,0,0,1846.78,1858.6168,1810.9432,1851.04,1838.56,1899.8368,1789.7632,"Comments",0,1894,1858,0,-15.5,"0","BR1","0","0"
"NIFTY",2004-04-28,2004-04-29,1813.9,1831.7,1798,1816.1,1818.15,1816.1,89085,323616.89,4251800,-1828400,1816.55,1816.34,2.19999999999982,33.7,17.8,15.9000000000001,5.39200000000001,12.8734,13.48,1826.308,1803.392,0,0,1828.34,1829.2134,1803.4666,1818.22,1811.48,1844.5734,1785.1266,"Comments",0,1831.9,1795.9,0,-4.09999999999991,"0","0","0","0"
"NIFTY",2004-04-29,2004-04-29,1811.1,1816.2,1791.3,1806.25,1808.9,1808.95,77190,278700.52,2820400,-1431400,1808.95,1805.29,-4.84999999999991,24.9000000000001,5.10000000000014,19.8,3.98400000000001,9.51180000000003,9.96000000000004,1812.216,1795.284,0,0,1817.29,1814.8018,1795.7782,1806.24,1801.26,1825.7118,1781.7882,"Comments",0,1829.1,1793.1,0,-5,"0","BR2","0","0"
"NIFTY",2004-04-30,2004-05-27,1800,1812,1775.05,1783.35,1779,1783.35,72763,261460.74,8749000,924200,1796.1,1796.66,-16.6500000000001,36.95,12,24.95,5.91200000000001,14.1149,14.78,1806.088,1780.962,0,0,1808.66,1810.7749,1782.5451,1797.22,1789.83,1826.1149,1760.9351,"Comments",0,1818,1782,0,-6.25,"0","BR3","0","0"
"NIFTY",2004-05-03,2004-05-27,1773.15,1775,1731.55,1755.25,1752,1755.25,121457,425760.61,9913600,1164600,1766.7,1752.72,-17.9000000000001,43.45,1.84999999999991,41.6000000000001,6.95200000000001,16.5979,17.38,1768.048,1738.502,0,0,1764.72,1769.3179,1736.1221,1757.62,1748.93,1791.5979,1714.9521,"Comments",0,1791.15,1755.15,0,-10.1999999999998,"0","BR4","0","0"
"NIFTY",2004-05-04,2004-05-27,1759,1791.8,1759,1782.8,1786.95,1782.8,91208,325417.12,9368800,-544800,1793.1,1783.93,23.8,32.8,32.8,0,5.24799999999999,12.5296,13.12,1786.552,1764.248,0,0,1795.93,1796.4596,1771.4004,1778.68,1772.12,1804.3296,1746.4704,"Comments",0,1777,1741,0,3.75,"BL1","0","0","0"
"NIFTY",2004-05-05,2004-05-27,1788,1805.4,1784.15,1800.25,1805.4,1800.25,75150,269539.11,9423600,54800,1809.9,1793.34,12.25,21.25,17.4000000000001,3.84999999999991,3.4,8.1175,8.5,1802,1787.55,0,0,1805.34,1801.4575,1785.2225,1796.9,1792.65,1813.5175,1776.0325,"Comments",0,1806,1770,0,5.20000000000005,"BL2","0","0","NR7"
"NIFTY",2004-05-06,2004-05-27,1806.5,1828.4,1806.5,1821.85,1820,1821.85,60529,220593.55,9611000,187400,1832.8,1822.21,15.3499999999999,21.9000000000001,21.9000000000001,0,3.50400000000001,8.36580000000004,8.76000000000004,1824.896,1810.004,0,0,1834.21,1830.5758,1813.8442,1819.64,1815.26,1836.7658,1798.1342,"Comments",0,1824.5,1788.5,0,6.25,"BL3","0","0","0"
"NIFTY",2004-05-07,2004-05-27,1817.5,1818.9,1781.1,1786.75,1783.4,1786.75,81021,290390.78,10157400,546400,1804.45,1792.07,-30.75,37.8000000000002,1.40000000000009,36.4000000000001,6.04800000000003,14.4396000000001,15.1200000000001,1812.852,1787.148,0,0,1804.07,1806.5096,1777.6304,1803.78,1796.22,1833.3396,1766.6604,"Comments",0,1835.5,1799.5,0,-4.34999999999991,"0","BR1","0","0"
"NIFTY",2004-05-10,2004-05-27,1780.6,1780.6,1736,1747.15,1745.8,1747.15,104030,363932.58,12212400,2055000,1769.1,1749.17,-33.4499999999998,44.5999999999999,0,44.5999999999999,7.13599999999999,17.0372,17.84,1773.464,1743.136,0,0,1761.17,1766.2072,1732.1328,1762.76,1753.84,1797.6372,1718.9628,"Comments",0,1798.6,1762.6,0,-6.15000000000009,"0","BR2","0","0"
"NIFTY",2004-05-11,2004-05-27,1741.1,1741.1,1666.4,1677.9,1667,1677.9,100552,340895.07,13421000,1208600,1699.45,1695.12,-63.1999999999998,74.6999999999998,0,74.6999999999998,11.952,28.5353999999999,29.8799999999999,1729.148,1678.352,0,0,1707.12,1723.6554,1666.5846,1711.22,1696.28,1769.6354,1637.8646,"Comments",0,1759.1,1723.1,0,-6.05000000000018,"0","BR3","0","0"
"NIFTY",2004-05-12,2004-05-27,1665.65,1701.65,1661.25,1694.9,1695.05,1694.9,102412,346307.82,12753600,-667400,1711.1,1690.76,29.25,40.4000000000001,36,4.40000000000009,6.46400000000001,15.4328,16.16,1695.186,1667.714,0,0,1702.76,1706.1928,1675.3272,1685.49,1677.41,1717.0828,1645.8172,"Comments",0,1683.65,1647.65,0,-12.25,"0","0","0","0"
"NIFTY",2004-05-13,2004-05-27,1694.6,1733.8,1628,1697.75,1700,1697.75,192988,652817.41,14188400,1434800,1717.5,1691.34,3.15000000000009,105.8,39.2,66.5999999999999,16.928,40.4156,42.32,1716.872,1644.928,0,0,1703.34,1731.7556,1650.9244,1691.48,1670.32,1774.2156,1587.5844,"Comments",0,1712.6,1676.6,0,-0.300000000000182,"0","0","0","0"
"NIFTY",2004-05-14,2004-05-27,1705,1712,1552.3,1573.45,1571.5,1573.45,205253,662226,14686400,498000,1582.4,1613.19,-131.55,159.7,7,152.7,25.552,61.0054,63.88,1686.448,1577.852,0,0,1625.19,1674.1954,1552.1846,1648.12,1616.18,1773.0054,1491.2946,"Comments",0,1723,1687,0,7.25,"0","BR4","0","0"
"NIFTY",2004-05-17,2004-05-27,1555.5,1555.5,1258.8,1337.35,1336,1337.35,80309,225335.4,13883400,-803000,1388.75,1402.93,-218.15,296.7,0,296.7,47.472,113.3394,118.68,1508.028,1306.272,0,0,1414.93,1516.2694,1289.5906,1436.82,1377.48,1668.8394,1145.4606,"Comments",0,1573.5,1537.5,0,-17.95,"0","BR5","0","0"
"NIFTY",2004-05-18,2004-05-27,1379,1498.1,1360,1472,1467.7,1472,112325,321293.69,11807600,-2075800,1503.95,1430.2,93,138.1,119.1,19,22.096,52.7542,55.24,1476.004,1382.096,0,0,1442.2,1482.9542,1377.4458,1442.86,1415.24,1550.8542,1307.2458,"Comments",0,1397,1361,0,41.6500000000001,"0","0","1","0"
"NIFTY",2004-05-19,2004-05-27,1478.8,1553.7,1478.8,1547.4,1550,1547.4,124508,379608.78,10230200,-1577400,1567.85,1524.44,68.6000000000001,74.9000000000001,74.9000000000001,0,11.984,28.6118,29.96,1541.716,1490.784,0,0,1536.44,1553.0518,1495.8282,1523.74,1508.76,1582.3118,1450.1882,"Comments",0,1496.8,1460.8,0,6.79999999999995,"BL1","0","0","NR4"
"NIFTY",2004-05-20,2004-05-27,1542,1568,1495.1,1510.75,1508,1510.75,94488,287168.5,9598400,-631800,1543.85,1519.6,-31.25,72.9000000000001,26,46.9000000000001,11.664,27.8478,29.16,1556.336,1506.764,0,0,1531.6,1547.4478,1491.7522,1538.84,1524.26,1595.8478,1467.2522,"Comments",0,1560,1524,0,-5.40000000000009,"0","0","0","NR4"
"NIFTY",2004-05-21,2004-05-27,1503,1556.7,1463.35,1549.55,1549,1549.55,136475,413082.28,8542000,-1056400,1560.2,1513.4,46.55,93.3500000000001,53.7,39.6500000000001,14.936,35.6597000000001,37.3400000000001,1541.764,1478.286,0,0,1525.4,1549.0597,1477.7403,1519.36,1500.69,1592.3597,1427.6903,"Comments",0,1521,1485,0,-7.75,"0","0","0","0"
"NIFTY",2004-05-24,2004-05-27,1557,1604.5,1557,1598.8,1596,1598.8,89960,286070.97,7110800,-1431200,1608.85,1589.99,41.8,47.5,47.5,0,7.6,18.145,19,1596.9,1564.6,0,0,1601.99,1608.135,1571.845,1585.5,1576,1622.645,1538.855,"Comments",0,1575,1539,0,7.45000000000005,"BL2","0","0","NR7"
"NIFTY",2004-05-25,2004-05-27,1589,1621.4,1544,1601.4,1588.3,1601.4,112927,356701.24,5799800,-1311000,1606.7,1579.34,12.4000000000001,77.4000000000001,32.4000000000001,45,12.384,29.5668,30.96,1609.016,1556.384,0,0,1591.34,1608.9068,1549.7732,1590.44,1574.96,1650.9668,1514.4332,"Comments",0,1607,1571,0,-9.79999999999995,"0","0","0","0"
"NIFTY",2004-05-26,2004-05-27,1607.9,1628,1584.95,1594.45,1585.75,1594.45,98075,315658.71,4636800,-1163000,1598.8,1609.27,-13.45,43.05,20.0999999999999,22.95,6.88799999999999,16.4451,17.22,1621.112,1591.838,0,0,1621.27,1625.7151,1592.8249,1610.78,1602.17,1644.4451,1568.5049,"Comments",0,1625.9,1589.9,0,6.5,"0","0","0","NR7"
"NIFTY",2004-05-27,2004-05-27,1585,1608.45,1573.3,1587.5,1587.5,1586.4,87669,279260.36,3443000,-1193800,1586.4,1592.7,2.5,35.1500000000001,23.45,11.7,5.62400000000001,13.4273,14.06,1602.826,1578.924,0,0,1604.7,1606.1273,1579.2727,1594.39,1587.36,1621.8773,1559.8727,"Comments",0,1603,1567,0,-9.45000000000005,"0","0","0","NR7"
"NIFTY",2004-05-28,2004-06-24,1551.1,1551.1,1475,1482.4,1479.5,1482.4,117031,353426.49,9547400,227400,1508.75,1509.97,-68.6999999999998,76.0999999999999,0,76.0999999999999,12.176,29.0702,30.44,1538.924,1487.176,0,0,1521.97,1539.0402,1480.8998,1520.66,1505.44,1580.1702,1445.9298,"Comments",0,1569.1,1533.1,0,-36.4000000000001,"0","BR1","0","0"
"NIFTY",2004-05-31,2004-06-24,1473,1492,1436.3,1464.15,1472,1464.15,122257,357622.49,10009600,462200,1483.6,1462.58,-8.84999999999991,55.7,19,36.7,8.91200000000001,21.2774,22.28,1483.088,1445.212,0,0,1474.58,1483.8574,1441.3026,1469.72,1458.58,1513.2774,1415.0226,"Comments",0,1491,1455,0,-9.40000000000009,"0","BR2","0","0"
"NIFTY",2004-06-01,2004-06-24,1480,1514,1477,1483.35,1484,1483.35,100761,301116.19,10218800,209200,1507.9,1494.21,3.34999999999991,37,34,3,5.92,14.134,14.8,1508.08,1482.92,0,0,1506.21,1508.344,1480.076,1499.2,1491.8,1528.134,1462.866,"Comments",0,1498,1462,0,15.8499999999999,"0","0","0","0"
"NIFTY",2004-06-02,2004-06-24,1484,1527.8,1479,1516.6,1527,1516.6,96562,291123.73,10289400,70600,1535.2,1507.44,32.5999999999999,48.8,43.8,5,7.80799999999999,18.6416,19.52,1519.992,1486.808,0,0,1519.44,1526.0816,1488.7984,1508.28,1498.52,1546.4416,1460.3584,"Comments",0,1502,1466,0,0.650000000000091,"BL1","0","0","0"
"NIFTY",2004-06-03,2004-06-24,1527.8,1544.7,1458.1,1467.85,1458.1,1467.85,130288,391245.68,10824600,535200,1495.1,1501.46,-59.95,86.6000000000001,16.9000000000001,69.7,13.856,33.0812000000001,34.6400000000001,1530.844,1471.956,0,0,1513.46,1534.5412,1468.3788,1510.06,1492.74,1577.7812,1425.0188,"Comments",0,1545.8,1509.8,0,11.2,"0","BR1","0","0"
"NIFTY",2004-06-04,2004-06-24,1456.5,1510,1452,1503.5,1509.8,1503.5,114872,340697.03,10719200,-105400,1521.1,1482.94,47,58,53.5,4.5,9.28,22.156,23.2,1500.72,1461.28,0,0,1494.94,1505.096,1460.784,1486.8,1475.2,1532.156,1429.844,"Comments",0,1474.5,1438.5,0,-11.3499999999999,"0","0","0","0"
"NIFTY",2004-06-07,2004-06-24,1510,1540,1508.25,1519.45,1524.5,1519.45,89859,274343.45,10825000,105800,1542.55,1526.52,9.45000000000005,31.75,30,1.75,5.08,12.1285,12.7,1534.92,1513.33,0,0,1538.52,1538.6485,1514.3915,1527.3,1520.95,1552.1285,1496.1215,"Comments",0,1528,1492,0,6.5,"BL1","0","0","NR7"
"NIFTY",2004-06-08,2004-06-24,1529.4,1537,1501.35,1531.3,1532,1531.3,91553,278381.38,11084200,259200,1550.55,1520.33,1.89999999999986,35.6500000000001,7.59999999999991,28.0500000000002,5.70400000000001,13.6183,14.26,1531.296,1507.054,0,0,1532.33,1533.9483,1506.7117,1522.74,1515.61,1550.6183,1487.7317,"Comments",0,1547.4,1511.4,0,9.95000000000005,"0","0","0","0"
"NIFTY",2004-06-09,2004-06-24,1536.55,1544,1520.1,1529,1531.5,1529,84608,259433.22,10981000,-103200,1548.3,1533.15,-7.54999999999995,23.9000000000001,7.45000000000005,16.45,3.82400000000001,9.12980000000003,9.56000000000004,1540.176,1523.924,0,0,1545.15,1542.2798,1524.0202,1534.44,1529.66,1553.1298,1510.9702,"Comments",0,1554.55,1518.55,0,5.25,"0","0","0","NR7"
"NIFTY",2004-06-10,2004-06-24,1527,1534.75,1514.4,1528.25,1525.05,1528.25,62739,191493.5,11298000,317000,1544.75,1526.11,1.25,20.3499999999999,7.75,12.5999999999999,3.25599999999999,7.77369999999997,8.13999999999996,1531.494,1517.656,0,0,1538.11,1533.8837,1518.3363,1526.61,1522.54,1542.5237,1506.6263,"Comments",0,1545,1509,0,-2,"0","0","0","NR7"
"NIFTY",2004-06-11,2004-06-24,1522.25,1526.9,1486.5,1490.7,1489,1490.7,88663,267121.92,11519200,221200,1508.45,1506.39,-31.55,40.4000000000001,4.65000000000009,35.75,6.46400000000001,15.4328,16.16,1520.436,1492.964,0,0,1518.39,1521.8228,1490.9572,1510.74,1502.66,1542.3328,1471.0672,"Comments",0,1540.25,1504.25,0,-6,"0","BR1","0","0"
"NIFTY",2004-06-14,2004-06-24,1486.25,1497,1461.5,1466.95,1469.8,1466.95,89443,263409.07,11050400,-468800,1481.35,1472.5,-19.3,35.5,10.75,24.75,5.68,13.561,14.2,1491.32,1467.18,0,0,1484.5,1486.061,1458.939,1482.8,1475.7,1510.561,1447.939,"Comments",0,1504.25,1468.25,0,-4.45000000000005,"0","BR2","0","0"
"NIFTY",2004-06-15,2004-06-24,1464,1501,1464,1491.05,1492,1491.05,91791,273094.94,10910200,-140200,1501,1487.59,27.05,37,37,0,5.92,14.134,14.8,1495.08,1469.92,0,0,1499.59,1501.724,1473.456,1486.2,1478.8,1515.134,1449.866,"Comments",0,1482,1446,0,-2.95000000000005,"0","0","0","0"
"NIFTY",2004-06-16,2004-06-24,1496,1510,1479.55,1485.15,1487.1,1485.15,77145,230026.11,10752200,-158000,1494.75,1490.87,-10.8499999999999,30.45,14,16.45,4.87200000000001,11.6319,12.18,1505.128,1484.422,0,0,1502.87,1502.5019,1479.2381,1497.82,1491.73,1521.6319,1467.9181,"Comments",0,1514,1478,0,4.95000000000005,"0","0","0","NR4"
"NIFTY",2004-06-17,2004-06-24,1488.9,1516.6,1472.35,1509.3,1516,1509.3,86607,258486.36,10481200,-271000,1512.05,1492.29,20.3999999999999,44.25,27.6999999999998,16.5500000000002,7.08,16.9035,17.7,1509.52,1479.43,0,0,1504.29,1509.1935,1475.3865,1498.9,1490.05,1533.5035,1455.4465,"Comments",0,1506.9,1470.9,0,3.75,"0","0","0","0"
"NIFTY",2004-06-18,2004-06-24,1510,1510,1477.2,1484.7,1487,1484.7,104917,312736.72,10415200,-66000,1491.2,1490.4,-25.3,32.8,0,32.8,5.24799999999999,12.5296,13.12,1504.752,1482.448,0,0,1502.4,1502.9296,1477.8704,1496.88,1490.32,1522.5296,1464.6704,"Comments",0,1528,1492,0,0.700000000000045,"0","0","1","0"
"NIFTY",2004-06-21,2004-06-24,1490,1496,1473.15,1475.85,1475.9,1475.85,75753,224730.87,8918400,-1496800,1482,1483.31,-14.1500000000001,22.8499999999999,6,16.8499999999999,3.65599999999999,8.72869999999997,9.13999999999996,1492.344,1476.806,0,0,1495.31,1492.0387,1474.5813,1486.86,1482.29,1504.7287,1464.4213,"Comments",0,1508,1472,0,5.29999999999995,"0","0","0","NR7"
"NIFTY",2004-06-22,2004-06-24,1473,1489,1467.5,1475.95,1477.05,1475.95,81441,240617.58,7249600,-1668800,1474.7,1477.25,2.95000000000005,21.5,16,5.5,3.44,8.213,8.6,1485.56,1470.94,0,0,1489.25,1485.463,1469.037,1480.4,1476.1,1497.213,1459.287,"Comments",0,1491,1455,0,-2.84999999999991,"0","0","0","NR7"
"NIFTY",2004-06-23,2004-06-24,1480.3,1484.9,1443.25,1447.5,1445.95,1447.5,81382,237689.58,5685800,-1563800,1446.1,1460.33,-32.8,41.6500000000001,4.60000000000014,37.05,6.66400000000001,15.9103,16.66,1478.236,1449.914,0,0,1472.33,1476.2403,1444.4197,1468.24,1459.91,1500.8103,1427.3397,"Comments",0,1498.3,1462.3,0,4.34999999999991,"0","BR3","0","0"
"NIFTY",2004-06-24,2004-06-24,1451.3,1472,1440,1469.3,1470.5,1470.75,74723,217573.22,4281800,-1404000,1470.75,1455.87,18,32,20.7,11.3,5.12,12.224,12.8,1466.88,1445.12,0,0,1467.87,1468.094,1443.646,1459.2,1452.8,1484.224,1427.776,"Comments",0,1469.3,1433.3,0,3.79999999999995,"0","0","0","0"
"NIFTY",2004-06-25,2004-07-29,1453,1473.95,1444,1467,1467.2,1467,75578,221057.11,7322200,354400,1488.5,1462.44,14,29.95,20.95,9,4.79200000000001,11.4409,11.98,1469.158,1448.792,0,0,1474.44,1473.8809,1450.9991,1461.97,1455.98,1485.3909,1432.5591,"Comments",0,1471,1435,0,-16.3,"0","0","0","0"
"NIFTY",2004-06-28,2004-07-29,1470,1498.8,1466.35,1496,1495.8,1496,62351,184906.53,7621800,299600,1514.35,1482.79,26,32.45,28.8,3.65000000000009,5.19200000000001,12.3959,12.98,1493.608,1471.542,0,0,1494.79,1495.1859,1470.3941,1485.82,1479.33,1511.1959,1453.9541,"Comments",0,1488,1452,0,3,"BL1","0","0","0"
"NIFTY",2004-06-29,2004-07-29,1492,1509.4,1482.45,1500.5,1498.3,1500.5,95169,284762.88,8354000,732200,1518.3,1496.09,8.5,26.95,17.4000000000001,9.54999999999995,4.31200000000001,10.2949,10.78,1505.088,1486.762,0,0,1508.09,1506.3849,1485.7951,1498.62,1493.23,1519.6949,1472.1551,"Comments",0,1510,1474,0,-4,"BL2","0","0","NR4"
"NIFTY",2004-06-30,2004-07-29,1504,1512.85,1480.3,1484.9,1487.2,1484.9,94249,282385.77,8985000,631000,1505.6,1498.08,-19.0999999999999,32.55,8.84999999999991,23.7,5.20799999999999,12.4341,13.02,1507.642,1485.508,0,0,1510.08,1510.5141,1485.6459,1499.83,1493.32,1525.2841,1467.8659,"Comments",0,1522,1486,0,3.5,"0","0","0","0"
"NIFTY",2004-07-01,2004-07-29,1488,1524.9,1484.3,1523.1,1523.95,1523.1,89817,270690.69,9380800,395800,1537.2,1506.9,35.0999999999999,40.6000000000001,36.9000000000001,3.70000000000005,6.49600000000002,15.5092000000001,16.2400000000001,1518.404,1490.796,0,0,1518.9,1522.4092,1491.3908,1508.66,1500.54,1540.4092,1468.7908,"Comments",0,1506,1470,0,3.09999999999991,"BL3","0","0","0"
"NIFTY",2004-07-02,2004-07-29,1516.7,1536.4,1508.1,1524.7,1529,1524.7,114433,348194.09,9269800,-111000,1537.5,1521.39,8,28.3000000000002,19.7,8.60000000000014,4.52800000000003,10.8106000000001,11.3200000000001,1531.872,1512.628,0,0,1533.39,1532.2006,1510.5794,1525.08,1519.42,1547.2106,1497.2894,"Comments",0,1534.7,1498.7,0,-6.39999999999986,"0","0","0","0"
"NIFTY",2004-07-05,2004-07-29,1531,1532.5,1510,1513.55,1511.35,1513.55,76264,231896.44,9208200,-61600,1526.85,1520.35,-17.45,22.5,1.5,21,3.6,8.595,9,1528.9,1513.6,0,0,1532.35,1528.945,1511.755,1523.5,1519,1541.095,1501.405,"Comments",0,1549,1513,0,6.29999999999995,"0","0","1","NR7"
"NIFTY",2004-07-06,2004-07-29,1514.7,1551.65,1510.2,1548.7,1548.05,1548.7,89370,273617.56,8905000,-303200,1558.25,1530.81,34,41.45,36.95,4.5,6.63200000000001,15.8339,16.58,1545.018,1516.832,0,0,1542.81,1546.6439,1514.9761,1535.07,1526.78,1567.4839,1494.3661,"Comments",0,1532.7,1496.7,0,1.15000000000009,"BL4","0","0","0"
"NIFTY",2004-07-07,2004-07-29,1542.25,1565.7,1541,1554,1555.75,1554,110089,342431.48,8940000,35000,1566.8,1555.25,11.75,24.7,23.45,1.25,3.95200000000001,9.43540000000002,9.88000000000002,1561.748,1544.952,0,0,1567.25,1564.6854,1545.8146,1555.82,1550.88,1575.1354,1531.5646,"Comments",0,1560.25,1524.25,0,-6.45000000000005,"BL5","0","0","0"
"NIFTY",2004-07-08,2004-07-29,1560,1572,1487.75,1499.4,1490.4,1499.4,203410,623921.66,10002800,1062800,1518.15,1533.66,-60.5999999999999,84.25,12,72.25,13.48,32.1835,33.7,1558.52,1501.23,0,0,1545.66,1565.8435,1501.4765,1538.3,1521.45,1604.1835,1455.5665,"Comments",0,1578,1542,0,6,"0","BR1","0","0"
